n	k	approx	t_approx	exact	t_exact
460834	180489	0.22800831035011904	884	0.228008310350636	199578137
705183	42218	0.030550699437773998	783	0.030550699437931483	56952339
411043	161875	0.22949223473695546	943	0.22949223473760857	199681392
898643	403229	0.2683688808670881	829	0.26836888086723404	471222994
769031	203477	0.14580501477500463	803	0.145805014775171	249027044
619298	76436	0.0644208451116901	812	0.0644208451119295	92243355
986736	740058	0.5379092647646555	784	0.5379092647648693	899543423
320618	57344	0.09529529427492212	1103	0.09529529427582092	71140260
931581	789067	0.6609141248238366	674	0.6609141248241985	1004984757
373040	289228	0.5673306105823246	1094	0.5673306105839568	316230522
329893	55106	0.08860531439955421	959	0.08860531440039861	64387812
973643	933925	0.8639430966010493	436	0.8639430966021707	1129904361
967248	6726	0.0034854787696494416	566	0.003485478769714031	7624348
736331	309557	0.24804458826276066	760	0.2480445882629705	355410338
980786	890125	0.7574678065912563	862	0.7574678065917682	1058142216
588967	113537	0.1032573124988777	735	0.10325731249915032	106035636
245765	25869	0.05458194648061343	963	0.054581946482075525	23033179
638659	621282	0.8991921547919848	845	0.8991921547958411	773275247
312066	311550	0.9893936431101978	721	0.9893936433688812	342444796
631578	197576	0.17588484804456617	704	0.1758848480448202	202869268
753947	732797	0.8968569850982518	598	0.896856985100938	832641474
802222	324921	0.2372526183096334	585	0.23725261830980682	384390800
373240	100941	0.14938988927674635	853	0.1493898892774559	112998741
209673	118071	0.35754779301494743	604	0.3575477930180649	148178741
635116	595663	0.8159572001848855	845	0.8159572001866516	685355367
563310	75723	0.07044548805896467	896	0.07044548805925169	81061455
652499	123933	0.10162695959252999	822	0.1016269595927468	132098833
825185	801612	0.8954438704318601	792	0.8954438704340633	886043336
907115	566860	0.41141576590478124	872	0.4114157659049669	654504463
184752	98303	0.3321234441519182	845	0.33212344415574613	100804356
927371	222995	0.13122519045661507	1009	0.13122519045672618	260115127
863453	254432	0.16440937505048714	807	0.16440937505062414	296854972
445348	296030	0.44880230351065753	633	0.4488023035114943	422516063
351913	318773	0.7543783970214801	852	0.7543783970253892	361565273
286323	153569	0.33555941148523105	573	0.3355594114868352	217323507
877790	529184	0.39165743398325714	1019	0.3916574339834468	622125040
819488	354344	0.25658103288540257	786	0.2565810328855757	456374264
457753	158100	0.19693749872596567	878	0.19693749872647012	197455370
866231	163130	0.1007008005415424	794	0.10070080054167033	190529370
128178	41911	0.18495810758001263	784	0.1849581075863164	48114199
929696	381060	0.2406373274093373	784	0.24063732740946606	422296452
769193	250221	0.1838768209993643	1054	0.18387682099953867	304922337
803997	49668	0.03154525585571699	819	0.03154525585583487	62362446
190607	25349	0.06965903329938505	1666	0.06965903330184968	31580449
295424	85510	0.16114673487059916	673	0.16114673487174833	104634190
811182	147046	0.09667206794836591	754	0.09667206794851108	181866730
630662	363846	0.36918995737738947	1218	0.3691899573777413	437467973
758582	516554	0.464737788108906	773	0.4647377881092052	663842653
224627	110171	0.2995270811215661	965	0.29952708112401255	125168535
198149	101827	0.31767633783638305	989	0.31767633783962723	111608617
354443	335632	0.8354429506667774	676	0.8354429506733579	379217633
291378	86354	0.16547433826836544	861	0.1654743382695554	106704884
274506	244069	0.725732968644294	1249	0.7257329686498337	321304181
393239	117829	0.16753125707578098	897	0.1675312570764316	127333882
695970	8584	0.006193162464728563	809	0.006193162464969668	8705306
653784	618276	0.8327041551719601	937	0.8327041551738523	722758842
594639	577385	0.8942176706202523	624	0.8942176706244309	760804262
847284	791308	0.8077958956552035	869	0.8077958956561401	866684540
806072	776929	0.8754673033780576	571	0.8754673033798953	945418990
631719	113377	0.09564691158897531	6379	0.09564691158920263	112732652
109636	47186	0.25514735774360753	810	0.25514735775315955	57231719
153785	107446	0.48265548935206715	676	0.4826554893596755	120829123
506997	389179	0.558200810036813	649	0.5582008100376726	448163972
916135	606331	0.4460178212502336	881	0.4460178212504298	671761424
710886	300418	0.2495968787519134	733	0.2495968787521407	329285737
231148	202468	0.7043944983398979	672	0.7043944983469627	239186248
539197	47660	0.0455592228693813	1023	0.04555922286968381	71383556
801387	288637	0.20671572492146095	781	0.20671572492162896	316667022
154157	19425	0.06583402492855361	733	0.06583402493231442	20943061
474556	404171	0.6676598024204329	718	0.6676598024218654	537964387
337100	238445	0.4916142200032332	919	0.4916142200048525	251427394
348145	95934	0.1525336171091617	774	0.15253361710997942	103425521
517515	197616	0.2213087741818408	665	0.2213087741822481	258996757
172483	64708	0.216768788797154	893	0.21676878880079728	76658792
510487	232538	0.27335480292234793	1311	0.2733548029228005	268149260
494206	458406	0.7949967958803168	764	0.7949967958828423	508319999
900554	87094	0.049995256775077435	724	0.04999525677519723	98912856
279013	237183	0.6653299428107335	916	0.6653299428148386	277040343
270703	200352	0.5268358640036008	955	0.5268358640063572	228625821
145412	143507	0.9424568047475722	785	0.9424568048998786	172170918
850769	285073	0.19020316118501002	794	0.19020316118515315	329685219
198000	140946	0.4963308029947179	837	0.49633080299946886	173188059
377726	316463	0.6478686328515487	754	0.6478686328536412	430203272
999197	713533	0.49870612217285004	878	0.4987061221730382	913595008
246973	156136	0.41809722883542844	754	0.41809722883796796	196001516
332796	207705	0.4107038467117603	841	0.4107038467131379	236373979
920297	454637	0.30224268444600855	770	0.3022426844461548	544038621
841422	616793	0.5190373641353923	849	0.519037364135671	717610783
270089	443	8.224000232750495E-4	256	8.224000245658107E-4	454234
210346	903	0.002151918623082505	366	0.0021519186249531154	928315
396302	373750	0.8270461093042968	586	0.827046109309224	417873650
346311	111854	0.1823867606384062	617	0.18238676063926806	113276357
310504	267444	0.681918442639496	726	0.6819184426430444	289840712
185799	150373	0.6095824989919685	895	0.6095824989995057	161123384
474085	128055	0.14918378768611462	813	0.14918378768655488	158264878
338560	11025	0.01646334713057762	703	0.01646334713134814	11414046
402439	192914	0.29109952620645696	777	0.29109952620720664	228016684
237543	14309	0.030744522584548517	764	0.03074452258608109	27695257
233857	71185	0.17053395622481715	777	0.17053395622667225	63694930
720251	57882	0.04130436097918955	599	0.04130436097936441	65463918
352494	287660	0.618380226529597	770	0.6183802265317557	329877132
341356	142490	0.24593981970494572	869	0.24593981970591766	212982476
639534	185612	0.16163363866515512	860	0.16163363866540084	228044706
721126	563936	0.5753838208370857	1129	0.5753838208375334	661620950
510333	161002	0.17757849545021076	882	0.17757849545060206	185094292
918878	504355	0.3457577405653204	756	0.34575774056547937	542320312
974578	188843	0.10383009394517906	818	0.10383009394528112	229089566
115479	108738	0.8238894951885835	649	0.8238894952452251	130785916
713105	511162	0.5015676959941469	805	0.5015676959945183	638694728
630929	576774	0.7694614445708694	860	0.7694614445721935	716193964
757357	108857	0.07558128524952057	822	0.07558128524967972	143112661
828432	522258	0.4164579093954972	926	0.41645790939572286	634455820
853662	658792	0.5630455488972975	1345	0.563045548897605	793884121
462788	433683	0.8143473167674407	4414	0.8143473167707286	485000114
601402	160453	0.14715525222246373	1019	0.1471552522227339	175175885
765722	189831	0.13569613469107789	1047	0.13569613469124583	228561518
243987	117539	0.29289870046800714	737	0.29289870047005784	183426723
101470	41620	0.24084786088677168	832	0.24084786089767887	47012961
291118	163772	0.3570814790643033	729	0.3570814790659191	214189614
221803	216045	0.9026910171729737	1072	0.9026910172064398	282481371
997627	440710	0.26332073391754174	875	0.26332073391765753	558294411
