n	k	approx	t_approx	exact	t_exact
4639503	4523533	0.9054242698215788	1105	0.9054242698216581	5192644606
2519550	1117964	0.26473827862492894	788	0.2647382786249477	1218423419
7576651	3894504	0.31777038132355373	755	0.3177703813235567	4413415955
4405844	2752084	0.4111783547121778	701	0.4111783547121855	3124030261
6267195	3403773	0.3410397716916824	802	0.34103977169168553	3716485581
5976382	4039720	0.45978279191292404	657	0.45978279191292926	4666497621
8995086	8500877	0.8313192055529466	774	0.8313192055529565	9417703831
3693062	2551210	0.47463729853914927	834	0.47463729853916264	2894252358
9404618	8728472	0.7960713256394382	671	0.7960713256394452	9775526552
4685678	43696	0.004677387670257049	522	0.004677387670261515	38159750
70897	43179	0.3971387242501372	608	0.39713872427962893	61428096
58725	6657	0.058959984343840754	559	0.05895998436955784	7547429
4789327	3536309	0.5249029865923691	659	0.5249029865923782	3826846623
5474405	2417580	0.26321673401027923	646	0.2632167340102818	2649320421
1571683	817392	0.3225491392685178	874	0.3225491392685695	882697949
7403116	1872185	0.13869930072561565	637	0.13869930072561723	2145287753
2326120	664899	0.1588980246627414	737	0.15889802466275962	746615980
9451796	8029567	0.6645308485853776	739	0.6645308485853814	9117166588
2395774	866729	0.2077831185860337	730	0.20778311858605372	984504704
9507025	5932499	0.41060329380161564	771	0.4106032938016171	6667121630
4574586	509708	0.05790367589590584	721	0.05790367589591104	620926601
6164039	5037914	0.6200102945701607	817	0.6200102945701675	5822438677
2562503	313048	0.06373410461986528	798	0.06373410461987046	354337843
6316358	5083751	0.6038174547813446	826	0.603817454781351	5675323513
8628215	2106402	0.1334232070718917	720	0.13342320707188915	2440869398
9047139	8992634	0.9690163933493369	883	0.9690163933494218	10941833091
3021162	2170959	0.5034496552582757	965	0.5034496552582965	2685883589
7378740	3205395	0.25802386889622386	882	0.2580238688962248	4083183400
5462809	3903670	0.4992163965699449	811	0.49921639656995154	4489891284
9654951	3201945	0.18796987281224886	778	0.18796987281225025	3749533513
3391872	3155442	0.8004313461772099	597	0.8004313461772654	3667748806
2843903	696834	0.13396216458347754	757	0.13396216458348556	846345731
5318182	2138848	0.23527092511970227	669	0.23527092511970824	2399135100
96365	37033	0.2229771226504209	732	0.22297712266219466	36512172
3958218	3639389	0.7793321656031932	696	0.7793321656032289	4037928224
2769479	97969	0.017899770815975047	738	0.017899770815964132	109646678
84523	44822	0.330692768613831	722	0.33069276863208014	61059862
4899303	4306290	0.7092103102396246	696	0.7092103102396405	4974345705
3175412	2126004	0.45347424187470564	800	0.4534742418747223	2415896258
8848931	5965121	0.45796871027239094	757	0.45796871027239355	6652343138
170819	24688	0.07602364182257249	768	0.07602364182567221	26819740
6564836	3354041	0.315336608622097	1004	0.3153366086221005	3855972458
6962133	2451121	0.20133754142531302	958	0.20133754142531451	2646378668
3900645	2745746	0.4880587106591534	726	0.4880587106591653	3040616172
1682512	1216818	0.5083978867269998	714	0.5083978867270674	1339000177
6848906	1924441	0.1558850900481692	814	0.1558850900481726	2197264052
5491499	413835	0.038663557284669636	864	0.038663557284658166	482999633
3953626	729679	0.09854699489120022	853	0.09854699489120253	843673803
2476478	2379145	0.8675938821535306	963	0.8675938821537102	2607494789
2394395	894800	0.21578724205691557	692	0.21578724205693506	1035936441
3751010	649975	0.09212905931600557	745	0.09212905931601534	737573212
2788745	2186860	0.5779985114908165	782	0.577998511490847	2481830139
1619652	1517785	0.8143386146346148	715	0.8143386146348832	1698425047
4846258	4249983	0.706033925498726	803	0.7060339254987421	4773559239
5634123	2060654	0.21043662119828488	783	0.21043662119828643	2341429860
9183345	2448630	0.1470565542542851	614	0.14705655425429046	2782435737
101155	93280	0.7844757149037644	682	0.784475714960135	110668716
5903492	1967506	0.18903416695790665	706	0.18903416695790845	2141182951
9554406	4443182	0.28038172642069414	806	0.2803817264206954	4988979684
3088333	218524	0.03624440331516798	738	0.036244403315196065	253759983
7873639	5151181	0.4387287566253182	812	0.43872875662532024	5706409219
4738978	3732502	0.5822106236764732	726	0.5822106236764838	4272989160
9837978	987454	0.05195465580579617	896	0.05195465580580634	1144972588
6385873	4029273	0.4169619355635703	2259	0.4169619355635742	4511457930
6140323	6080623	0.9545099982361732	703	0.954509998236288	7141467270
7412787	5464911	0.5236388119562807	838	0.5236388119562846	6104610934
3005561	2380253	0.587557436052779	800	0.5875574360528059	2691772978
5782251	486314	0.04328355337010659	794	0.04328355337010465	574169082
5664311	2008265	0.20297977098172604	833	0.20297977098173126	2283999179
676156	206677	0.17133544867931938	851	0.1713354486795428	248933643
9412351	7235643	0.5595200980462336	729	0.5595200980462367	8194376004
2793092	2303744	0.6300105767122846	675	0.6300105767123205	2670014775
3260555	366379	0.058414932419714516	806	0.058414932419721115	492060299
2937689	197703	0.0344309092522056	841	0.03443090925222765	225590816
3243346	2758393	0.6659069122795509	594	0.6659069122795813	3202171264
2401471	1890503	0.5817315271848985	764	0.5817315271849398	2113184576
2412627	2005308	0.6386744111136546	696	0.6386744111137042	2132322697
2194051	1821175	0.6371395295082494	802	0.637139529508309	2134426936
2238464	1153000	0.31861279267951836	971	0.31861279267954257	1321091683
2192182	844256	0.2235328662960938	889	0.22353286629611668	892647260
563146	283199	0.3090882438943595	712	0.30908824389475603	370824489
1863369	810588	0.25845676526922523	692	0.2584567652692592	933706970
5816261	1244827	0.11558680427413426	962	0.11558680427413699	1374606728
8895682	3159782	0.2034149704189655	850	0.20341497041896742	3645027688
1788024	1268271	0.49367204077571947	584	0.4936720407757778	1394777289
6029849	2195586	0.209349037407647	660	0.20934903740765043	2461581166
8701124	2166146	0.13632114395843709	805	0.13632114395843667	2407972572
6273329	3733234	0.38484595354178763	1042	0.3848459535417918	4470373632
2093038	920156	0.261780093179524	769	0.26178009317954937	1047596514
7898102	2246085	0.1579921091425548	831	0.15799210914255657	2678036741
4381899	2685104	0.4004631837854773	718	0.40046318378548534	3064941574
6225935	457637	0.03768767871104739	755	0.03768767871105635	537100843
5890055	4731634	0.6018642871320805	762	0.601864287132088	5425652199
9561792	1602750	0.08892988591867046	799	0.08892988591866453	1871299217
3087634	859387	0.15424415224534838	1118	0.15424415224535742	986583361
6199392	5646080	0.7632058465406835	567	0.7632058465406968	6325218588
3248935	1995359	0.40170468403913806	777	0.4017046840391532	2270781865
1988081	1706765	0.677695541512302	745	0.677695541512387	1961838291
6444793	5812229	0.7473711971578048	701	0.747371197157816	6592034256
2222177	1175831	0.32975910865121605	751	0.3297591086512424	1511414415
3343357	165827	0.025220115354446904	614	0.025220115354470517	199659046
4219740	583704	0.07259342866275342	575	0.07259342866275269	635577969
1135823	318946	0.15577457120077753	783	0.15577457120085716	348102637
4026444	3251790	0.6073542032865487	811	0.6073542032865648	3719516222
7828930	7109160	0.7583627051237475	719	0.7583627051237556	8025861908
754670	609877	0.6080368966762899	665	0.608036896676744	675785792
5860999	3888832	0.4476339990372763	654	0.44763399903728057	4413210104
1675410	1263756	0.5427839497788223	771	0.5427839497788973	1387130673
4035192	1958492	0.2956329999499653	689	0.2956329999499728	2236095553
4342767	2037033	0.2833748387092382	518	0.2833748387092447	2213805532
8833026	6072274	0.4712459991031631	693	0.47124599910316467	6798779278
2991392	996742	0.18898560836409495	952	0.1889856083641038	1097039994
676653	258152	0.22107564698474136	747	0.22107564698497978	310324326
5068351	4868123	0.8670947559579172	610	0.8670947559579598	5686792953
2035658	1218264	0.38778997321129605	1133	0.3877899732113309	1341683254
8308893	3921795	0.2855677390439163	779	0.28556773904391813	4426469084
9630904	3838444	0.23276138806372537	812	0.23276138806372568	4340356532
3635099	2186210	0.3903857688377812	763	0.39038576883779236	2433234977
1595346	235119	0.07760233120281557	737	0.07760233120284456	302692895
